angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,norm_scale,label
0.141,49.565,3949.513,2964.5,0.033,0.723,0.13166734,0.068465699,0.069597797,0.071428571,u
0.11,47.954,3670.202,2844.5,0.032,0.781,0.117827966,0.059524847,0.063642905,0.066964286,u
0.127,44.957,3186.373,2520.5,0.028,0.675,0.092082091,0.044037294,0.047564697,0.049107143,u
0.091,42.181,3033.667,2360.5,0.026,0.673,0.068234728,0.039149117,0.039624842,0.040178571,u
0.05,43.709,2939.616,2240.5,0.025,0.288,0.081361087,0.036138508,0.03366995,0.035714286,u
0.074,39.185,2552.368,2132,0.024,0.637,0.042497444,0.02374255,0.028285736,0.03125,u
0.125,40.393,2577.16,2097,0.023,0.594,0.052874827,0.024536152,0.026548892,0.026785714,u
0.095,39.763,2528.016,2098,0.023,0.627,0.047462781,0.022963034,0.026598516,0.026785714,u
0.128,38.601,2500.547,2105,0.023,0.644,0.037480564,0.02208374,0.026945885,0.026785714,u
0.16,38.903,2561.236,2130,0.024,0.617,0.04007491,0.024026419,0.028186487,0.03125,u
0.103,40.587,2774.939,2177.5,0.024,0.612,0.054541394,0.030867134,0.030543632,0.03125,u
0.123,40.849,2758.038,2251.5,0.025,0.66,0.056792117,0.030326126,0.034215815,0.035714286,u
0.127,42.165,2812.979,2252,0.025,0.626,0.068097279,0.032084809,0.034240627,0.035714286,u
0.086,44.176,2913.511,2318.5,0.026,0.582,0.085372873,0.035302877,0.03754063,0.040178571,u
0.136,43.448,3178.683,2545.5,0.028,0.766,0.079118953,0.043791135,0.0488053,0.049107143,u
0.138,47.358,3375.265,2680.5,0.03,0.71,0.112707999,0.0500838,0.055504553,0.058035714,u
0.144,50.032,3644.03,2810.5,0.031,0.707,0.135679126,0.058687071,0.061955686,0.0625,u
0.157,51.199,3626.259,2941.5,0.033,0.742,0.145704296,0.058118214,0.068456442,0.071428571,u
0.195,51.822,3717.586,2971.5,0.033,0.736,0.151056208,0.061041627,0.069945165,0.071428571,u
0.115,48.095,3711.562,2871,0.032,0.742,0.119039233,0.060848796,0.064957944,0.066964286,u
0.23,45.424,3188.184,2632,0.029,0.739,0.096093878,0.044095265,0.053097784,0.053571429,u
0.206,43.86,2900.608,2439.5,0.027,0.733,0.082658259,0.034889847,0.043545146,0.044642857,u
0.132,41.731,2907.659,2364.5,0.026,0.729,0.064368981,0.035115552,0.039823338,0.040178571,u
0.131,39.659,2735.189,2248.5,0.025,0.724,0.046569364,0.029594721,0.034066943,0.035714286,u
0.131,39.538,2605.866,2177.5,0.024,0.676,0.045529908,0.025455042,0.030543632,0.03125,u
0.094,39.602,2579.682,2121,0.024,0.697,0.046079703,0.024616882,0.02773987,0.03125,u
0.164,38.526,2490.278,2092.5,0.023,0.624,0.036836273,0.021755026,0.026325584,0.026785714,u
0.119,40.412,2612.142,2150.5,0.024,0.661,0.053038048,0.025655939,0.029203781,0.03125,u
0.078,41.285,2611.087,2174.5,0.024,0.697,0.060537597,0.025622168,0.03039476,0.03125,u
0.119,40.105,2628.556,2187,0.024,0.674,0.050400749,0.026181358,0.031015061,0.03125,u
0.193,37.873,2477.59,2152.5,0.024,0.637,0.031226644,0.021348878,0.02930303,0.03125,u
0.103,38.26,2497.711,2102.5,0.023,0.657,0.034551187,0.021992959,0.026821825,0.026785714,u
0.105,36.773,2383.966,1984,0.022,0.653,0.021777041,0.018351938,0.020941369,0.022321429,u
0.069,38.009,2355.123,1974,0.022,0.587,0.032394959,0.017428662,0.020445128,0.022321429,u
0.05,38.128,2375.215,2006,0.022,0.655,0.033417234,0.018071815,0.022033099,0.022321429,u
0.131,42.152,2914.18,2358.5,0.026,0.767,0.067985602,0.035324292,0.039525594,0.040178571,u
0.13,48.131,3372.556,2718.5,0.03,0.752,0.119348493,0.049997084,0.057390269,0.058035714,u
0.115,49.985,3652.628,2854.5,0.032,0.801,0.13527537,0.058962296,0.064139146,0.066964286,u
0.123,50.056,3728.8,2910,0.032,0.766,0.135885299,0.061400591,0.066893283,0.066964286,u
0.106,48.234,3353.205,2702,0.03,0.709,0.120233319,0.049377651,0.056571471,0.058035714,u
0.032,44.958,3022.474,2451.5,0.027,0.679,0.092090682,0.038790824,0.044140635,0.044642857,u
0.004,39.197,2496.773,2075.5,0.023,0.704,0.042600531,0.021962933,0.025481974,0.026785714,u
0.024,37.049,2250.519,1908,0.021,0.635,0.024148032,0.014080248,0.017169938,0.017857143,u
0.064,36.917,2242.823,1886.5,0.021,0.606,0.02301408,0.013833896,0.01610302,0.017857143,u
0.013,36.894,2253.531,1894.5,0.021,0.574,0.022816497,0.014176663,0.016500012,0.017857143,u
0.019,38.645,2412.862,1998.5,0.022,0.583,0.037858548,0.01927691,0.021660919,0.022321429,u
0.027,43.406,2764.31,2204,0.024,0.553,0.07875815,0.030526895,0.031858671,0.03125,u
0.197,44.938,3036.005,2507.5,0.028,0.587,0.091918871,0.039223957,0.046919584,0.049107143,u
0.123,48.181,3321.349,2662.5,0.03,0.647,0.11977802,0.048357928,0.054611319,0.058035714,u
0.154,50.392,3535.623,2873,0.032,0.73,0.138771723,0.055216921,0.065057192,0.066964286,u
0.159,49.579,3468.4,2769.5,0.031,0.701,0.131787607,0.053065087,0.059921098,0.0625,u
0.208,44.467,2983.06,2459,0.027,0.623,0.087872722,0.037529167,0.044512815,0.044642857,u
0.238,40.57,2536.405,2126.5,0.024,0.623,0.054395354,0.023231569,0.028012803,0.03125,u
0.232,36.928,2148.036,1885.5,0.021,0.49,0.023108576,0.010799728,0.016053396,0.017857143,u
0.197,37.966,2279.477,1882,0.021,0.459,0.032025565,0.015007205,0.015879711,0.017857143,u
0.029,39.152,2300.665,1918.5,0.021,0.367,0.042213956,0.015685441,0.017690991,0.017857143,u
0.041,42.062,2531.608,2052.5,0.023,0.469,0.067212453,0.023078015,0.02434062,0.026785714,u
0.366,42.331,2632.504,2147,0.024,0.436,0.06952331,0.026307735,0.029030097,0.03125,u
0.194,43.218,2753.528,2273,0.025,0.594,0.077143127,0.030181759,0.035282733,0.035714286,u
0.179,42.001,2514.88,2161.5,0.024,0.611,0.066688429,0.022542545,0.029749646,0.03125,u
0.469,38.406,2198.454,1861,0.021,0.448,0.035805407,0.012413627,0.014837605,0.017857143,u
0.527,35.844,2032.056,1687.5,0.019,0.482,0.013796421,0.007087163,0.006227824,0.008928571,u
0.729,34.238,1810.654,1562,0.017,0.321,0,0,0,0,u
0.783,35.668,2018.914,1615.5,0.018,0.313,0.012284485,0.006666483,0.002654889,0.004464286,u
0.502,38.92,2268.659,1780,0.02,0.245,0.040220949,0.014660916,0.010818053,0.013392857,u
0.247,38.46,2297.631,1948,0.022,0.499,0.036269297,0.015588321,0.019154902,0.022321429,u
0.096,38.757,2571.617,2162.5,0.024,0.56,0.038820689,0.024358718,0.029799271,0.03125,u
0.075,43.291,2847.596,2384,0.026,0.614,0.077770237,0.033192912,0.040791008,0.040178571,u
0.006,43.949,2963.788,2443,0.027,0.623,0.083422818,0.036912263,0.04371883,0.044642857,u
0.11,46.768,3508.68,2877.5,0.032,0.672,0.107639575,0.054354465,0.0652805,0.066964286,u
0.138,44.231,3107.752,2522,0.028,0.617,0.085845353,0.041520606,0.047639134,0.049107143,u
0.292,41.457,2700.765,2320,0.026,0.592,0.062015171,0.028492796,0.037615066,0.040178571,u
0.32,41.367,2753.02,2271.5,0.025,0.589,0.061242022,0.030165498,0.035208297,0.035714286,u
0.432,42.722,2740.397,2216.5,0.025,0.36,0.072882215,0.029761431,0.032478972,0.035714286,u
0.249,40.487,2707.595,2238,0.025,0.564,0.053682339,0.028711426,0.03354589,0.035714286,u
0.314,40.58,2673.508,2281,0.025,0.608,0.05448126,0.027620288,0.035679726,0.035714286,u
0.13,40.806,2796.361,2278.5,0.025,0.533,0.056422724,0.03155286,0.035555666,0.035714286,u
0.085,40.892,2814.717,2310.5,0.026,0.61,0.057161511,0.032140443,0.037143637,0.040178571,u
0.018,41.597,2836.264,2326.5,0.026,0.623,0.063217848,0.032830171,0.037937623,0.040178571,u
0.037,42.607,2992.587,2429,0.027,0.686,0.071894302,0.03783413,0.043024092,0.044642857,u
0.004,42.839,2936.491,2460.5,0.027,0.665,0.073887309,0.036038475,0.044587252,0.044642857,u
0.066,43.753,2982.373,2475.5,0.028,0.665,0.081739071,0.037507176,0.045331613,0.049107143,u
0.021,39.742,2527.22,2155,0.024,0.58,0.04728238,0.022937553,0.02942709,0.03125,u
0.171,42.31,2902.477,2386,0.027,0.607,0.069342909,0.034949674,0.040890256,0.044642857,u
0.17,42.961,2991.458,2442.5,0.027,0.65,0.074935356,0.03779799,0.043694018,0.044642857,u
0.201,44.073,3125.316,2516,0.028,0.61,0.084488046,0.042082836,0.047341389,0.049107143,u
0.162,45.933,3413.992,2690,0.03,0.695,0.100466467,0.051323466,0.055975982,0.058035714,u
0.162,46.093,3344.707,2652.5,0.029,0.645,0.101840955,0.049105627,0.054115078,0.053571429,u
0.131,45.058,3304.981,2659.5,0.03,0.71,0.092949737,0.047833982,0.054462447,0.058035714,u
0.098,43.842,3047.056,2487,0.028,0.671,0.08250363,0.039577704,0.04590229,0.049107143,u
0.144,41.296,2808.624,2332,0.026,0.654,0.060632093,0.031945404,0.038210555,0.040178571,u
0.034,39.231,2426.871,2066,0.023,0.397,0.04289261,0.019725343,0.025010545,0.026785714,u
0.393,36.198,2188.062,1911.5,0.021,0.503,0.016837475,0.012080975,0.017343622,0.017857143,u
0.421,37.334,2094.787,1906,0.021,0.577,0.026596339,0.009095207,0.01707069,0.017857143,u
0.082,38.398,2684.559,2184,0.024,0.652,0.035736683,0.027974035,0.030866189,0.03125,u
0.218,41.513,2713.236,2271.5,0.025,0.64,0.062496242,0.028891997,0.035208297,0.035714286,u
0.196,41.44,2915.62,2391.5,0.027,0.557,0.061869132,0.035370387,0.041163189,0.044642857,u
0.306,45.424,2981.051,2485,0.028,0.655,0.096093878,0.037464858,0.045803042,0.049107143,u
0.662,45.263,2776.752,2325.5,0.026,0.373,0.094710799,0.030925169,0.037887998,0.040178571,u
0.767,48.446,2875.431,2394.5,0.027,0.389,0.122054516,0.034083921,0.041312061,0.044642857,u
0.189,46.792,3570.179,2804.5,0.031,0.654,0.107845748,0.056323072,0.061657941,0.0625,u
0.128,49.346,3417.783,2836,0.032,0.66,0.129786009,0.051444818,0.0632211,0.066964286,u
0.078,49.036,3604.544,2915,0.032,0.675,0.127122939,0.057423109,0.067141404,0.066964286,u
0.118,50.422,3436.257,2935.5,0.033,0.709,0.13902944,0.052036177,0.068158698,0.071428571,u
0.105,50.114,3662.432,2943,0.033,0.687,0.136383551,0.059276126,0.068530879,0.071428571,u
0.085,51.126,3636.863,2977.5,0.033,0.727,0.145077186,0.058457653,0.07024291,0.071428571,u
0.208,45.757,3488.371,2810,0.031,0.689,0.09895453,0.053704367,0.061930874,0.0625,u
0.26,49.465,3420.558,2712.5,0.03,0.615,0.130808285,0.051533646,0.057092524,0.058035714,u
0.313,48.604,3315.555,2691,0.03,0.7,0.123411822,0.04817246,0.056025606,0.058035714,u
0.259,49.684,3394.926,2675.5,0.03,0.628,0.132689615,0.050713156,0.055256433,0.058035714,u
0.273,47.318,3184.939,2569.5,0.029,0.628,0.112364377,0.043991392,0.049996278,0.053571429,u
0.242,42.92,2881.982,2411.5,0.027,0.588,0.074583144,0.034293621,0.042155671,0.044642857,u
0.166,44.333,2845.883,2272.5,0.025,0.514,0.086721589,0.033138079,0.035257921,0.035714286,u
0.341,41.148,2572.167,2175.5,0.024,0.575,0.059360691,0.024376324,0.030444384,0.03125,u
0.137,38.362,2456.582,2108.5,0.023,0.596,0.035427423,0.020676404,0.027119569,0.026785714,u
0.221,37.505,2313.069,1994.5,0.022,0.534,0.028065323,0.016082497,0.021462422,0.022321429,u
0.071,39.215,2424.499,2033.5,0.023,0.566,0.042755161,0.019649415,0.023397762,0.026785714,u
0.126,39.31,2508.834,2143,0.024,0.584,0.043571263,0.02234901,0.028831601,0.03125,u
0.334,42.44,2673.461,2189,0.024,0.48,0.07045968,0.027618784,0.031114309,0.03125,u
0.283,40.913,2487.897,2090,0.023,0.568,0.057341912,0.021678809,0.026201523,0.026785714,u
0.336,41.565,2545.84,2084.5,0.023,0.575,0.06294295,0.023533587,0.025928591,0.026785714,u
0.391,41.138,2591.77,2159,0.024,0.658,0.059274786,0.025003824,0.029625586,0.03125,u
0.617,46.453,3240.724,2215,0.025,0.518,0.104933552,0.045777091,0.032404536,0.035714286,u
0.153,42.325,2774.903,2319,0.026,0.675,0.069471767,0.030865981,0.037565442,0.040178571,u
0.144,40.199,2730.763,2294.5,0.025,0.63,0.051208261,0.029453043,0.036349651,0.035714286,u
0.213,41.843,2811.712,2305,0.026,0.631,0.065331123,0.032044252,0.036870704,0.040178571,u
0.316,40.586,2590.477,2180,0.024,0.596,0.054532803,0.024962434,0.030667692,0.03125,u
0.252,41.641,2805.839,2263.5,0.025,0.602,0.063595832,0.031856255,0.034811304,0.035714286,u
0.317,43.831,2674.673,2200.5,0.024,0.494,0.082409133,0.027657581,0.031684986,0.03125,u
0.389,44.377,2653.259,2196.5,0.024,0.564,0.087099573,0.02697211,0.03148649,0.03125,u
0.398,45.399,2676.118,2251,0.025,0.603,0.095879114,0.027703836,0.034191003,0.035714286,u
0.47,47.087,2771.985,2272.5,0.025,0.6,0.11037996,0.030772575,0.035257921,0.035714286,u
0.464,46.443,2554.048,2144,0.024,0.559,0.104847647,0.023796328,0.028881225,0.03125,u
0.387,41.523,2633.95,2248,0.025,0.643,0.062582147,0.026354022,0.034042131,0.035714286,u
0.119,43.845,3044.358,2532.5,0.028,0.72,0.082529401,0.03949134,0.048160187,0.049107143,u
0.086,45.16,3211.049,2665,0.03,0.679,0.093825973,0.044827183,0.05473538,0.058035714,u
0.074,48.145,3150.185,2688,0.03,0.704,0.11946876,0.042878903,0.055876734,0.058035714,u
0.084,46.457,3149.085,2630.5,0.029,0.705,0.104967914,0.042843691,0.053023348,0.053571429,u
0.27,45.385,2901.269,2442.5,0.027,0.654,0.095758846,0.034911006,0.043694018,0.044642857,u
0.134,44.182,3043.875,2508,0.028,0.682,0.085424416,0.039475879,0.046944396,0.049107143,u
0.257,43.416,2962.662,2478.5,0.028,0.664,0.078844056,0.036876219,0.045480485,0.049107143,u
0.28,43.736,2877.009,2391.5,0.027,0.662,0.081593031,0.034134434,0.041163189,0.044642857,u
0.233,43.705,2987.69,2484,0.028,0.692,0.081326724,0.037677375,0.045753418,0.049107143,u
0.134,46.107,2994.399,2518,0.028,0.699,0.101961222,0.037892133,0.047440637,0.049107143,u
0.154,45.401,3047.117,2464,0.027,0.655,0.095896295,0.039579656,0.044760936,0.044642857,u
0.111,45.443,3241.52,2669,0.03,0.711,0.096257098,0.045802571,0.054933876,0.058035714,u
0.064,46.066,3333.044,2839,0.032,0.71,0.10160901,0.04873229,0.063369972,0.066964286,u
0.024,46.879,3418.275,2861,0.032,0.715,0.108593126,0.051460567,0.064461703,0.066964286,u
0.057,46.917,3234.38,2820,0.031,0.738,0.108919567,0.045574017,0.062427115,0.0625,u
0.087,50.344,3268.189,2828.5,0.031,0.71,0.138359377,0.046656256,0.062848919,0.0625,u
0.127,49.591,3615.157,2912,0.032,0.726,0.131890694,0.057762835,0.066992532,0.066964286,u
0.197,50.373,3666.468,2943.5,0.033,0.669,0.138608503,0.05940532,0.068555691,0.071428571,u
0.264,48.773,3468.25,2874,0.032,0.689,0.124863625,0.053060286,0.065106816,0.066964286,u
0.681,83.5,10110.144,6866.5,0.076,0.52,0.423187609,0.265669868,0.263231025,0.263392857,w
0.767,82.591,9945.732,6777,0.075,0.46,0.4153788,0.260406976,0.258789668,0.258928571,w
0.688,82.527,9712.414,6739.5,0.075,0.433,0.414829005,0.252938377,0.256928765,0.258928571,w
0.659,84.109,10158.819,6743,0.075,0.496,0.428419253,0.267227973,0.257102449,0.258928571,w
0.661,84.513,10121.006,6748,0.075,0.441,0.431889835,0.266017564,0.257350569,0.258928571,w
0.638,85.455,10295.043,6755,0.075,0.455,0.439982132,0.271588556,0.257697938,0.258928571,w
0.673,82.594,10202.949,6756.5,0.075,0.452,0.415404572,0.268640591,0.257772374,0.258928571,w
0.692,83.292,10186.137,6827.5,0.076,0.398,0.421400775,0.268102433,0.261295685,0.263392857,w
0.679,86.347,10411.303,6841,0.076,0.458,0.447644901,0.275310083,0.261965611,0.263392857,w
0.706,84.84,10524.934,6878,0.076,0.464,0.434698944,0.278947455,0.263801702,0.263392857,w
0.478,86.934,10639.314,6950,0.077,0.43,0.452687553,0.282608803,0.267374637,0.267857143,w
0.81,85.477,10529.19,7013.5,0.078,0.481,0.440171124,0.279083691,0.270525767,0.272321429,w
0.775,84.435,10363.654,6884.5,0.076,0.499,0.431219772,0.27378482,0.264124259,0.263392857,w
0.688,84.087,10346.751,6994,0.078,0.499,0.428230261,0.273243749,0.269558097,0.272321429,w
0.745,81.476,10564.306,6883.5,0.076,0.537,0.405800338,0.280207768,0.264074635,0.263392857,w
0.695,82.368,10113.887,6820,0.076,0.535,0.413463108,0.265789682,0.260923504,0.263392857,w
0.591,83.543,10084.355,6815,0.076,0.524,0.423557003,0.264844352,0.260675384,0.263392857,w
0.696,83.35,10390.044,7068,0.079,0.472,0.421899027,0.274629574,0.273230281,0.276785714,w
0.711,84.055,10235.634,6951.5,0.077,0.543,0.427955364,0.269686851,0.267449073,0.267857143,w
0.657,85.542,10539.558,6940,0.077,0.364,0.440729509,0.279415575,0.266878396,0.267857143,w
0.571,84.8,10446.244,6970,0.077,0.375,0.434355322,0.276428558,0.268367119,0.267857143,w
0.792,84.515,10582.943,7011.5,0.078,0.526,0.431907016,0.280804345,0.270426519,0.272321429,w
0.84,84.35,10236.937,6991,0.078,0.529,0.430489575,0.26972856,0.269409225,0.272321429,w
0.817,85.1,10270.712,7036.5,0.078,0.563,0.436932487,0.270809711,0.271667122,0.272321429,w
0.828,83.331,10383.338,7006.5,0.078,0.661,0.421735806,0.274414913,0.270178399,0.272321429,w
0.843,82.341,10240.912,6989.5,0.078,0.584,0.413231163,0.269855802,0.269334789,0.272321429,w
0.814,80.391,10305.144,6947.5,0.077,0.664,0.396479593,0.271911893,0.267250577,0.267857143,w
0.864,81.45,10557.418,6972.5,0.077,0.672,0.405576984,0.27998728,0.268491179,0.267857143,w
0.719,84.535,10610.503,7035,0.078,0.511,0.432078827,0.281686552,0.271592685,0.272321429,w
0.782,83.4,10682.48,6914.5,0.077,0.587,0.422328554,0.283990563,0.265612982,0.267857143,w
0.855,85.558,10676.599,6986,0.078,0.495,0.440866958,0.28380231,0.269161105,0.272321429,w
0.849,84.876,10627.751,6897,0.077,0.481,0.435008204,0.282238667,0.26474456,0.267857143,w
0.855,82.58,10447.215,6918.5,0.077,0.555,0.415284304,0.27645964,0.265811478,0.267857143,w
0.785,82.078,10389.725,6791.5,0.075,0.637,0.410971849,0.274619363,0.259509218,0.258928571,w
0.886,80.947,10610.286,6900.5,0.077,0.595,0.401255938,0.281679605,0.264918244,0.267857143,w
0.825,80.3,9989.602,7000,0.078,0.604,0.395697853,0.261811272,0.269855842,0.272321429,w
0.738,80.756,9671.953,6865.5,0.076,0.633,0.399615143,0.251643205,0.263181401,0.263392857,w
0.794,85.679,10538.063,7115.5,0.079,0.448,0.441906415,0.279367719,0.275587425,0.276785714,w
0.801,83.143,10347.426,7050.5,0.078,0.489,0.420120783,0.273265356,0.272361859,0.272321429,w
0.774,80.799,10232.586,7078,0.079,0.531,0.399984537,0.269589283,0.273726522,0.276785714,w
0.854,83.557,10407.736,7096.5,0.079,0.478,0.42367727,0.275195902,0.274644567,0.276785714,w
0.655,83.609,9899.725,6788.5,0.075,0.582,0.424123979,0.258934274,0.259360345,0.258928571,w
0.794,82.287,10115.212,6758,0.075,0.647,0.412767273,0.265832096,0.25784681,0.258928571,w
0.827,82.907,10355.582,6786,0.075,0.53,0.418093414,0.273526432,0.259236285,0.258928571,w
0.806,85.698,10505.826,6806.5,0.076,0.565,0.442069635,0.278335801,0.260253579,0.263392857,w
0.845,84.806,10777.115,6831,0.076,0.586,0.434406866,0.287019866,0.26146937,0.263392857,w
0.936,84.914,10691.176,6805,0.076,0.513,0.435334645,0.284268925,0.260179143,0.263392857,w
0.899,84.548,10714.865,6843,0.076,0.561,0.432190504,0.285027219,0.262064859,0.263392857,w
0.824,86.028,10320.221,6843.5,0.076,0.504,0.444904516,0.272394513,0.262089671,0.263392857,w
0.951,82.138,10829.019,6830.5,0.076,0.636,0.411487282,0.288681333,0.261444557,0.263392857,w
0.841,83.587,10498.883,6826,0.076,0.579,0.423934987,0.278113552,0.261221249,0.263392857,w
0.85,85.35,10516.064,6873,0.076,0.535,0.439080124,0.278663523,0.263553582,0.263392857,w
0.825,86.603,10455.634,6858,0.076,0.556,0.449844082,0.276729135,0.26280922,0.263392857,w
0.86,85.994,10747.674,6891,0.077,0.547,0.444612437,0.286077448,0.264446815,0.267857143,w
0.793,82.661,10285.269,6766,0.075,0.586,0.415980139,0.271275686,0.258243803,0.258928571,w
0.724,86.913,10563.321,6870.5,0.076,0.435,0.452507152,0.280176238,0.263429521,0.263392857,w
0.785,84.689,10246.34,6785.5,0.075,0.489,0.433401771,0.270029554,0.259211473,0.258928571,w
0.661,84.004,9974.634,6746.5,0.075,0.496,0.427517246,0.26133214,0.257276133,0.258928571,w
0.807,84.011,10372.972,6821.5,0.076,0.445,0.427577379,0.274083093,0.260997941,0.263392857,w
0.889,84.56,10283.642,6788,0.075,0.439,0.432293591,0.271223605,0.259335533,0.258928571,w
0.702,84.59,9823.075,6734.5,0.075,0.434,0.432551307,0.256480678,0.256680644,0.258928571,w
0.196,76.778,8396.464,6501,0.072,0.627,0.365441941,0.210814312,0.245093417,0.245535714,w
0.168,77.745,9009.418,6513.5,0.072,0.602,0.373749001,0.230435205,0.245713719,0.245535714,w
0.111,75.871,9465.56,6542,0.073,0.573,0.357650313,0.245036486,0.247128005,0.25,w
0.222,73.989,9342.614,6437.5,0.072,0.487,0.341482901,0.241100937,0.241942287,0.245535714,w
0.229,73.612,8858.295,6436.5,0.072,0.547,0.338244264,0.2255977,0.241892663,0.245535714,w
0.221,73.238,8853.568,6444.5,0.072,0.508,0.335031398,0.225446386,0.242289656,0.245535714,w
0.008,71.56,9271.93,6577.5,0.073,0.446,0.320616458,0.238838315,0.248889661,0.25,w
0.132,71.69,9260.706,6598.5,0.073,0.443,0.321733229,0.23847903,0.249931767,0.25,w
0.222,70.794,9045.179,6693.5,0.074,0.32,0.314036097,0.231579928,0.254646056,0.254464286,w
0.03,75.039,9695.842,6634.5,0.074,0.508,0.350502977,0.252407901,0.251718234,0.254464286,w
0.07,73.499,9397.024,6620.5,0.074,0.48,0.337273532,0.242842622,0.251023497,0.254464286,w
0.021,73.414,9046.328,6624,0.074,0.594,0.336543335,0.231616708,0.251197181,0.254464286,w
0.101,70.392,9045.157,6672.5,0.074,0.532,0.310582697,0.231579224,0.25360395,0.254464286,w
0.126,71.102,9364.956,6744.5,0.075,0.528,0.316681986,0.241816113,0.257176885,0.258928571,w
0.127,71.351,9260.127,6661.5,0.074,0.457,0.318821033,0.238460496,0.253058085,0.254464286,w
0.35,68.719,9308.619,6431.5,0.071,0.368,0.296210709,0.240012744,0.241644543,0.241071429,w
0.378,71.922,8955.182,6276,0.07,0.415,0.323726236,0.22869909,0.233927995,0.236607143,w
0.196,74.709,9692.944,6397,0.071,0.473,0.347668096,0.252315135,0.239932511,0.241071429,w
0.443,72.326,9039.664,6352.5,0.071,0.448,0.327196818,0.231403391,0.237724239,0.241071429,w
