angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.402,162.240,25897.383,16713.000,0.186,0.770,,,,7
0.282,160.796,26022.890,16767.000,0.186,0.708,,,,7
0.342,162.277,26803.481,17305.500,0.192,0.763,,,,7
0.329,163.404,26864.585,17269.000,0.192,0.739,,,,7
0.376,162.776,27149.894,17390.000,0.193,0.775,,,,7
0.370,163.062,27778.440,17406.500,0.193,0.788,,,,7
0.312,161.879,27904.040,17348.500,0.193,0.757,,,,7
0.321,160.196,27474.596,17313.000,0.192,0.755,,,,7
0.331,160.687,26384.737,17331.000,0.193,0.767,,,,7
0.250,156.445,27186.139,17225.000,0.191,0.744,,,,7
0.245,158.220,26642.757,17371.500,0.193,0.751,,,,7
0.210,157.450,26196.016,17387.500,0.193,0.738,,,,7
0.215,158.285,27263.241,17655.500,0.196,0.739,,,,7
0.209,157.127,27139.942,17586.000,0.195,0.703,,,,7
0.170,158.170,26651.175,17717.000,0.197,0.694,,,,7
0.194,158.730,26567.629,17778.500,0.198,0.716,,,,7
0.248,156.325,28015.284,17798.000,0.198,0.718,,,,7
0.156,157.177,26761.940,17706.500,0.197,0.692,,,,7
0.185,158.486,27327.975,17828.000,0.198,0.695,,,,7
0.201,159.507,27586.245,18029.500,0.200,0.715,,,,7
0.201,159.381,27433.923,18201.000,0.202,0.733,,,,7
0.174,162.917,28679.796,18470.500,0.205,0.709,,,,7
0.213,161.700,29152.030,18735.000,0.208,0.730,,,,7
0.174,165.142,29322.953,19181.500,0.213,0.678,,,,7
0.202,166.175,30311.046,19530.000,0.217,0.678,,,,7
0.164,168.462,31085.154,19800.000,0.220,0.671,,,,7
0.136,170.270,30955.208,20049.500,0.223,0.651,,,,7
0.176,170.912,31796.020,20120.500,0.224,0.660,,,,7
0.160,171.055,32067.877,20396.500,0.227,0.640,,,,7
0.217,171.482,32166.273,20505.500,0.228,0.695,,,,7
0.196,172.886,32672.795,20779.500,0.231,0.678,,,,7
0.164,173.608,32804.452,21003.500,0.233,0.668,,,,7
0.132,174.142,32737.354,21270.500,0.236,0.676,,,,7
0.230,175.894,33294.689,21473.000,0.239,0.702,,,,7
0.112,175.877,34686.068,21721.500,0.241,0.642,,,,7
0.095,175.469,34162.349,22463.500,0.250,0.659,,,,7
0.064,178.735,34886.092,22492.500,0.250,0.626,,,,7
0.151,178.195,34872.214,22610.000,0.251,0.663,,,,7
0.098,177.284,35018.225,22704.500,0.252,0.656,,,,7
0.008,178.167,35288.324,22964.000,0.255,0.633,,,,7
0.081,178.547,36066.351,23102.500,0.257,0.639,,,,7
0.001,179.029,35829.614,23212.000,0.258,0.635,,,,7
0.121,178.800,35814.642,23088.000,0.257,0.652,,,,7
0.117,178.978,35200.430,23126.500,0.257,0.663,,,,7
0.113,176.619,36002.120,23027.500,0.256,0.632,,,,7
0.085,175.971,35625.859,22684.000,0.252,0.641,,,,7
0.134,176.397,34321.851,21985.000,0.244,0.656,,,,7
0.119,176.153,33992.834,21298.000,0.237,0.656,,,,7
0.214,172.043,32726.329,20715.500,0.230,0.663,,,,7
0.284,171.835,32995.243,20397.500,0.227,0.745,,,,7
0.347,169.245,32764.967,19923.000,0.221,0.779,,,,7
0.367,168.100,32375.807,19636.500,0.218,0.782,,,,7
0.381,167.532,31632.857,19232.500,0.214,0.771,,,,7
0.434,165.587,30516.108,18855.000,0.209,0.789,,,,7
0.419,165.451,30343.345,18453.500,0.205,0.773,,,,7
0.465,166.999,30951.855,18409.000,0.205,0.813,,,,7
0.460,166.376,29881.414,18403.000,0.204,0.804,,,,7
0.480,165.330,30215.127,18163.000,0.202,0.793,,,,7
0.491,164.528,30427.318,18078.000,0.201,0.813,,,,7
0.506,166.520,29422.653,17951.500,0.199,0.791,,,,7
0.463,164.009,28071.047,17923.000,0.199,0.780,,,,7
0.504,164.378,28776.939,17860.500,0.198,0.781,,,,7
0.494,164.391,27182.837,17695.000,0.197,0.754,,,,7
0.476,162.849,28696.156,17802.500,0.198,0.786,,,,7
0.496,164.538,27495.483,17739.000,0.197,0.772,,,,7
0.534,165.963,28396.828,17812.500,0.198,0.787,,,,7
0.489,163.361,29378.942,17798.500,0.198,0.811,,,,7
0.492,162.782,28917.552,17959.000,0.200,0.789,,,,7
0.520,164.740,30849.614,18358.500,0.204,0.828,,,,7
0.526,166.022,30199.468,18472.500,0.205,0.799,,,,7
0.463,164.907,28373.126,18284.000,0.203,0.784,,,,7
0.461,168.276,27997.299,18527.000,0.206,0.753,,,,7
0.476,167.882,30300.566,18683.500,0.208,0.805,,,,7
0.091,142.908,22850.925,17476.000,0.194,0.780,,,,8
0.118,145.308,23379.807,17692.000,0.197,0.783,,,,8
0.134,146.083,22964.842,17617.500,0.196,0.772,,,,8
0.148,149.380,22874.753,17961.000,0.200,0.780,,,,8
0.132,148.543,23776.851,18110.000,0.201,0.765,,,,8
0.164,151.033,23826.117,18397.000,0.204,0.766,,,,8
0.160,150.877,23800.259,18547.000,0.206,0.777,,,,8
0.154,150.078,23783.764,18655.000,0.207,0.769,,,,8
0.159,155.788,25086.167,19210.500,0.213,0.766,,,,8
0.115,153.982,25731.969,19435.000,0.216,0.761,,,,8
0.139,154.261,26340.563,19798.500,0.220,0.769,,,,8
0.108,156.788,26727.487,20004.000,0.222,0.758,,,,8
0.112,158.143,26933.412,20130.000,0.224,0.769,,,,8
0.115,158.415,27459.637,20321.500,0.226,0.767,,,,8
0.133,159.539,27552.625,20655.000,0.230,0.746,,,,8
0.153,161.848,27645.599,21050.500,0.234,0.763,,,,8
0.149,160.223,28878.150,21281.500,0.236,0.759,,,,8
0.153,162.812,27763.770,21436.500,0.238,0.764,,,,8
0.139,161.356,28038.276,21478.500,0.239,0.757,,,,8
0.126,162.923,28247.647,21401.500,0.238,0.759,,,,8
0.114,162.097,28914.045,21430.500,0.238,0.735,,,,8
0.139,162.634,27949.501,21386.000,0.238,0.771,,,,8
0.098,164.177,28810.124,21371.000,0.237,0.755,,,,8
0.134,162.085,28682.403,21416.500,0.238,0.731,,,,8
0.123,159.644,28249.385,21442.500,0.238,0.769,,,,8
0.106,162.940,28384.332,21275.500,0.236,0.743,,,,8
0.111,161.444,28547.389,21397.500,0.238,0.756,,,,8
0.111,163.534,28446.792,21704.500,0.241,0.771,,,,8
0.125,163.733,28948.324,21947.000,0.244,0.766,,,,8
0.110,162.375,30087.617,22539.000,0.250,0.766,,,,8
0.117,167.302,29438.041,22952.000,0.255,0.762,,,,8
0.107,167.800,30579.738,23137.000,0.257,0.755,,,,8
0.138,170.393,31732.873,23761.000,0.264,0.760,,,,8
0.127,174.960,33191.241,24769.500,0.275,0.739,,,,8
0.094,175.586,35349.964,25431.000,0.283,0.703,,,,8
0.093,177.227,35445.433,25860.000,0.287,0.714,,,,8
0.118,183.179,35504.518,26508.000,0.295,0.718,,,,8
0.131,184.347,36204.165,27408.000,0.305,0.725,,,,8
0.119,186.179,37425.777,27948.500,0.311,0.717,,,,8
0.093,187.355,38770.578,28609.000,0.318,0.713,,,,8
0.119,190.389,40424.410,29316.500,0.326,0.687,,,,8
0.101,190.144,40094.162,29738.000,0.330,0.739,,,,8
0.089,191.550,41422.983,29982.500,0.333,0.714,,,,8
0.143,195.979,40907.929,30559.000,0.340,0.714,,,,8
0.136,196.871,43150.067,31155.500,0.346,0.698,,,,8
0.104,197.075,43872.545,31992.000,0.355,0.711,,,,8
0.109,199.407,44893.770,32360.000,0.360,0.708,,,,8
0.095,202.426,44898.317,33133.000,0.368,0.700,,,,8
0.075,200.059,47226.829,33306.500,0.370,0.695,,,,8
0.082,201.718,46523.595,33285.000,0.370,0.696,,,,8
0.077,204.451,47806.136,33881.500,0.376,0.676,,,,8
0.110,206.980,48351.008,34801.500,0.387,0.690,,,,8
0.082,206.796,48281.750,35086.500,0.390,0.682,,,,8
0.127,209.417,48496.233,35566.000,0.395,0.714,,,,8
0.082,208.656,50453.728,35700.500,0.397,0.701,,,,8
0.086,206.819,49667.426,34998.500,0.389,0.675,,,,8
0.068,206.771,48978.089,34794.000,0.387,0.688,,,,8
0.071,204.243,47558.019,34206.500,0.380,0.696,,,,8
0.122,202.719,45020.131,33069.000,0.367,0.707,,,,8
0.052,196.803,45335.652,32465.500,0.361,0.694,,,,8
0.074,196.006,44388.461,31475.000,0.350,0.678,,,,8
0.109,192.280,41316.030,30287.500,0.337,0.713,,,,8
0.103,187.286,40285.395,29039.000,0.323,0.723,,,,8
0.099,184.577,37990.835,27943.500,0.310,0.717,,,,8
0.123,182.487,36503.537,26880.500,0.299,0.700,,,,8
0.137,177.486,34927.308,25840.500,0.287,0.721,,,,8
0.090,172.541,33970.680,24825.500,0.276,0.750,,,,8
0.097,169.166,32431.210,24118.500,0.268,0.733,,,,8
0.123,167.851,31728.000,23478.000,0.261,0.733,,,,8
0.089,166.316,29780.796,22530.500,0.250,0.735,,,,8
0.104,160.260,29025.425,22061.000,0.245,0.771,,,,8
0.102,157.411,27969.842,21210.000,0.236,0.762,,,,8
0.086,152.809,26642.613,19765.500,0.220,0.760,,,,8
0.103,147.253,24916.710,18443.500,0.205,0.759,,,,8
0.094,142.219,23314.531,17571.000,0.195,0.780,,,,8
0.078,142.158,22783.453,17024.000,0.189,0.757,,,,8
0.076,137.682,21365.405,16334.500,0.181,0.782,,,,8
0.083,134.841,20527.813,15494.000,0.172,0.776,,,,8
0.071,130.939,20059.264,15106.500,0.168,0.790,,,,8
0.089,131.819,19317.976,14527.500,0.161,0.777,,,,8
0.090,127.833,18250.011,14046.500,0.156,0.781,,,,8
0.090,125.270,17618.588,13598.000,0.151,0.779,,,,8
0.098,124.608,17144.978,13203.000,0.147,0.784,,,,8
0.104,122.630,16772.463,12975.500,0.144,0.788,,,,8
0.084,121.126,17158.796,12660.500,0.141,0.782,,,,8
0.089,120.305,16466.060,12395.000,0.138,0.804,,,,8
0.113,118.638,15177.153,11819.000,0.131,0.800,,,,8
0.082,115.933,14412.524,11233.000,0.125,0.813,,,,8
0.097,111.671,13778.838,10787.500,0.120,0.818,,,,8
0.075,110.951,13682.266,10357.000,0.115,0.807,,,,8
0.089,110.925,13070.315,10222.000,0.114,0.815,,,,8
0.082,110.015,13344.713,10439.500,0.116,0.811,,,,8
0.085,111.511,13775.895,10560.500,0.117,0.804,,,,8
0.087,111.305,13650.838,10648.000,0.118,0.808,,,,8
0.079,113.594,13747.242,10857.500,0.121,0.812,,,,8
0.074,115.172,14650.090,11303.000,0.126,0.792,,,,8
0.073,118.464,15676.828,12021.000,0.134,0.789,,,,8
0.076,119.448,16540.082,12706.500,0.141,0.787,,,,8
0.068,125.264,18217.638,13782.500,0.153,0.805,,,,8
0.053,131.343,19912.607,14850.500,0.165,0.764,,,,8
0.095,134.219,20338.012,15493.000,0.172,0.768,,,,8
0.106,139.351,22121.066,16659.500,0.185,0.745,,,,8
0.096,143.686,24040.668,17513.500,0.195,0.722,,,,8
0.078,144.425,24552.690,18288.000,0.203,0.749,,,,8
0.092,148.446,26526.841,19220.500,0.214,0.717,,,,8
0.064,149.030,26540.898,19743.000,0.219,0.724,,,,8
0.077,153.688,28107.735,20693.500,0.230,0.719,,,,8
0.058,156.841,29561.442,21717.000,0.241,0.713,,,,8
0.076,164.333,31253.175,23293.000,0.259,0.716,,,,8
0.099,165.943,31716.010,23863.500,0.265,0.725,,,,8
0.055,167.260,33382.560,24454.500,0.272,0.707,,,,8
0.103,171.366,34143.956,25150.500,0.279,0.712,,,,8
0.109,177.221,35248.305,26266.000,0.292,0.710,,,,8
0.058,178.089,37446.849,26972.000,0.300,0.691,,,,8
0.114,185.193,39154.822,28390.000,0.315,0.693,,,,8
0.112,188.269,40790.895,29615.500,0.329,0.711,,,,8
0.094,192.863,42571.251,30568.000,0.340,0.717,,,,8
0.139,196.545,42634.971,30919.000,0.344,0.702,,,,8
0.146,197.684,43216.528,31456.500,0.350,0.723,,,,8
0.107,198.481,43722.633,32110.500,0.357,0.732,,,,8
0.125,200.633,42587.033,32326.500,0.359,0.740,,,,8
0.129,198.198,42552.847,31780.000,0.353,0.772,,,,8
0.137,196.069,40013.491,30357.000,0.337,0.767,,,,8
0.101,183.858,37451.303,27710.500,0.308,0.762,,,,8
0.089,176.161,33999.992,25817.500,0.287,0.763,,,,8
0.073,159.391,30520.221,22450.500,0.249,0.727,,,,8
0.033,145.808,26283.851,19585.000,0.218,0.748,,,,8
0.046,137.050,23925.213,17352.000,0.193,0.751,,,,8
0.068,130.411,20727.425,15661.000,0.174,0.771,,,,8
0.072,125.291,19521.925,14698.000,0.163,0.741,,,,8
0.044,120.326,18032.477,13450.500,0.149,0.788,,,,8
0.050,116.178,16430.027,12542.500,0.139,0.790,,,,8
0.052,111.910,14898.970,11592.000,0.129,0.803,,,,8
0.024,109.035,14241.345,11035.500,0.123,0.797,,,,8
0.044,105.035,13684.722,10546.000,0.117,0.797,,,,8
0.038,102.255,13487.950,10326.500,0.115,0.807,,,,8
0.037,101.951,13342.254,10246.500,0.114,0.810,,,,8
0.034,103.872,12749.029,10079.000,0.112,0.802,,,,8
0.023,102.472,12860.979,9829.500,0.109,0.811,,,,8
0.007,102.171,12688.092,9632.500,0.107,0.819,,,,8
0.009,100.297,12275.781,9469.500,0.105,0.819,,,,8
0.018,100.953,12271.851,9354.000,0.104,0.828,,,,8
0.018,100.537,12331.659,9421.500,0.105,0.834,,,,8
0.022,100.894,11902.135,9305.500,0.103,0.836,,,,8
0.045,99.548,12015.651,9234.500,0.103,0.846,,,,8
0.049,99.593,11957.791,9227.000,0.103,0.857,,,,8
0.069,100.037,11759.279,9214.500,0.102,0.849,,,,8
0.078,100.199,11591.061,9121.500,0.101,0.849,,,,8
0.083,100.215,11686.274,9106.000,0.101,0.856,,,,8
0.092,103.306,11827.534,9230.500,0.103,0.862,,,,8
0.100,103.320,11765.717,9180.000,0.102,0.863,,,,8
0.088,102.356,11762.596,9141.000,0.102,0.868,,,,8
0.071,103.598,12556.416,9475.000,0.105,0.841,,,,8
0.032,102.128,12928.659,9682.500,0.108,0.844,,,,8
0.018,105.392,12994.021,9987.000,0.111,0.824,,,,8
0.021,108.595,14007.814,10588.000,0.118,0.798,,,,8
0.052,115.587,15088.752,11295.000,0.126,0.775,,,,8
0.115,119.684,16197.720,12161.000,0.135,0.764,,,,8
0.099,121.648,17515.235,12786.000,0.142,0.760,,,,8
0.131,126.810,18147.064,13254.500,0.147,0.736,,,,8
0.169,130.959,18541.179,13579.000,0.151,0.740,,,,8
0.255,134.207,18745.697,14103.000,0.157,0.728,,,,8
0.265,136.356,19396.267,14539.500,0.162,0.732,,,,8
0.283,140.391,20340.606,15012.500,0.167,0.727,,,,8
0.312,141.164,20877.172,15563.500,0.173,0.732,,,,8
0.376,145.434,21678.435,16130.500,0.179,0.728,,,,8
0.381,144.631,22134.000,16299.000,0.181,0.744,,,,8
0.398,146.418,22087.378,16368.000,0.182,0.724,,,,8
0.375,146.179,22030.108,16394.500,0.182,0.746,,,,8
0.345,145.514,22363.154,16219.000,0.180,0.732,,,,8
0.308,145.964,22319.073,16208.500,0.180,0.749,,,,8
0.290,146.241,22289.086,16162.000,0.180,0.742,,,,8
0.251,142.982,21812.511,15960.000,0.177,0.758,,,,8
0.215,141.306,20949.991,15705.500,0.175,0.742,,,,8
0.202,138.781,21349.642,15718.000,0.175,0.752,,,,8
0.196,137.252,20556.297,15370.500,0.171,0.765,,,,8
0.167,135.088,20189.025,14657.500,0.163,0.753,,,,8
0.132,129.579,19088.291,14071.000,0.156,0.776,,,,8
0.104,127.420,18498.983,13809.500,0.153,0.786,,,,8
0.078,125.385,18350.860,13562.500,0.151,0.783,,,,8
0.083,124.288,18076.283,13649.500,0.152,0.790,,,,8
0.061,120.853,17926.598,13452.500,0.149,0.779,,,,8
0.042,119.312,18072.941,13355.000,0.148,0.769,,,,8
0.007,116.230,18408.855,13484.500,0.150,0.770,,,,8
0.006,118.075,18636.315,13608.000,0.151,0.774,,,,8
0.061,124.802,19517.001,13746.500,0.153,0.759,,,,8
0.174,134.230,20952.536,13865.500,0.154,0.722,,,,8
0.217,140.010,21655.594,13873.500,0.154,0.678,,,,8
0.296,142.565,22018.254,13919.000,0.155,0.630,,,,8
0.341,145.126,22092.775,13910.500,0.155,0.651,,,,8
0.342,143.690,22858.854,13966.500,0.155,0.675,,,,8
0.314,145.444,22094.251,13866.500,0.154,0.651,,,,8
0.310,147.353,22951.136,13890.000,0.154,0.655,,,,8
0.325,144.770,22888.838,13718.500,0.152,0.659,,,,8
0.330,144.807,22945.738,13819.000,0.154,0.630,,,,8
0.335,147.519,22190.468,13812.000,0.153,0.634,,,,8
0.379,146.781,22637.649,13897.500,0.154,0.604,,,,8
0.299,148.472,22591.634,13995.500,0.156,0.607,,,,8
0.357,146.514,22441.885,13663.000,0.152,0.581,,,,8
0.288,143.740,22128.737,13765.500,0.153,0.635,,,,8
0.264,145.653,22609.579,13894.500,0.154,0.609,,,,8
0.351,145.639,21986.696,13871.000,0.154,0.634,,,,8
0.294,145.993,21895.669,13811.500,0.153,0.632,,,,8
0.293,146.187,22769.942,13973.000,0.155,0.615,,,,8
0.222,144.984,21729.083,13733.500,0.153,0.671,,,,8
0.203,137.545,21612.929,13573.500,0.151,0.649,,,,8
0.219,131.865,21549.742,13444.000,0.149,0.694,,,,8
0.125,125.315,20076.821,13128.500,0.146,0.660,,,,8
0.046,123.630,20097.750,13253.500,0.147,0.647,,,,8
0.042,123.178,19123.508,13495.500,0.150,0.726,,,,8
0.008,120.811,17803.282,13188.500,0.147,0.755,,,,8
0.013,121.770,17361.083,13421.000,0.149,0.784,,,,8
0.023,120.052,17678.659,13218.500,0.147,0.771,,,,8
0.007,120.321,17253.445,13220.500,0.147,0.782,,,,8
0.026,121.571,17466.959,13367.500,0.149,0.773,,,,8
0.011,120.904,17110.150,13178.000,0.146,0.766,,,,8
0.008,118.509,17422.828,13204.000,0.147,0.789,,,,8
0.007,117.301,16771.217,13045.000,0.145,0.802,,,,8
0.018,118.282,16710.821,12904.500,0.143,0.794,,,,8
0.022,117.438,16604.489,12727.000,0.141,0.792,,,,8
0.021,117.605,16548.812,12761.000,0.142,0.792,,,,8
0.013,117.780,16465.228,12778.000,0.142,0.797,,,,8
0.010,118.012,16474.692,12782.000,0.142,0.811,,,,8
0.003,115.651,16889.336,12729.500,0.141,0.788,,,,8
0.003,115.631,17270.946,12785.500,0.142,0.787,,,,8
0.005,116.616,16969.516,12784.500,0.142,0.757,,,,8
0.035,116.595,17844.171,13007.000,0.145,0.760,,,,8
0.058,116.546,17986.942,13084.500,0.145,0.747,,,,8
0.094,122.208,18635.017,13279.000,0.148,0.736,,,,8
0.155,127.098,18914.783,13426.000,0.149,0.734,,,,8
0.207,132.156,19405.548,13341.500,0.148,0.697,,,,8
0.318,136.417,19968.600,13519.500,0.150,0.699,,,,8
0.335,146.804,20724.198,14218.500,0.158,0.718,,,,8
0.429,149.495,20847.261,14644.500,0.163,0.699,,,,8
0.461,153.042,21619.031,15225.000,0.169,0.676,,,,8
0.487,154.685,21764.122,15323.000,0.170,0.716,,,,8
0.526,157.813,22523.983,15483.000,0.172,0.684,,,,8
0.576,155.267,22978.860,15493.000,0.172,0.696,,,,8
0.597,156.320,23180.581,15690.500,0.174,0.671,,,,8
0.660,157.944,23545.463,15762.000,0.175,0.653,,,,8
0.635,157.958,23827.746,15783.000,0.175,0.673,,,,8
0.569,158.103,23387.963,15799.000,0.176,0.679,,,,8
0.510,154.606,22207.718,15612.500,0.173,0.653,,,,8
0.464,150.126,22040.153,15445.500,0.172,0.692,,,,8
0.326,144.012,21308.691,15562.000,0.173,0.726,,,,8
0.287,139.947,20455.032,15309.500,0.170,0.704,,,,8
0.172,133.997,20295.057,14936.000,0.166,0.691,,,,8
0.055,126.657,20834.147,14716.000,0.164,0.687,,,,8
0.005,130.495,20674.929,14715.500,0.164,0.666,,,,8
0.069,137.894,20479.868,15029.500,0.167,0.675,,,,8
0.082,140.785,20586.064,15028.000,0.167,0.709,,,,8
0.173,140.400,20272.590,14876.500,0.165,0.726,,,,8
0.261,142.111,19520.354,15033.500,0.167,0.736,,,,8
0.289,140.347,19572.045,15017.000,0.167,0.755,,,,8
0.364,142.021,20272.185,15103.500,0.168,0.717,,,,8
0.409,140.084,20797.015,15613.000,0.173,0.741,,,,8
0.453,140.891,20505.736,15733.000,0.175,0.719,,,,8
0.499,139.886,20745.613,15792.000,0.175,0.725,,,,8
0.451,139.896,20985.805,15872.500,0.176,0.701,,,,8
0.473,141.625,21534.239,15843.000,0.176,0.704,,,,8
0.421,142.624,21324.817,15750.000,0.175,0.707,,,,8
0.395,144.170,21344.752,15603.000,0.173,0.710,,,,8
0.284,145.575,20912.091,15737.000,0.175,0.720,,,,8
0.168,144.519,22308.390,15987.000,0.178,0.703,,,,8
0.105,144.104,21927.214,15874.000,0.176,0.667,,,,8
0.048,143.227,22139.767,15809.500,0.176,0.677,,,,8
0.073,135.332,21388.507,15468.000,0.172,0.708,,,,8
0.017,128.360,20710.914,15584.500,0.173,0.742,,,,8
0.018,127.706,21062.549,15708.000,0.175,0.736,,,,8
0.037,127.804,21034.082,15754.500,0.175,0.752,,,,8
0.060,130.235,20791.552,15744.000,0.175,0.732,,,,8
0.072,130.141,21163.324,16224.500,0.180,0.769,,,,8
0.063,131.591,21846.380,16757.500,0.186,0.774,,,,8
0.065,135.211,22345.664,17054.500,0.189,0.799,,,,8
0.041,135.837,21767.986,17243.000,0.192,0.808,,,,8
0.038,134.135,22291.787,17139.000,0.190,0.797,,,,8
0.043,134.307,22075.444,17151.000,0.191,0.805,,,,8
0.008,135.224,22414.127,17295.000,0.192,0.810,,,,8
0.012,135.492,22305.182,17274.500,0.192,0.814,,,,8
0.006,136.137,22354.284,17176.000,0.191,0.803,,,,8
0.011,135.234,22112.378,17055.500,0.190,0.801,,,,8
0.002,136.308,22390.409,17104.500,0.190,0.805,,,,8
0.016,137.901,22937.096,17376.000,0.193,0.809,,,,8
0.005,138.305,22508.825,17183.500,0.191,0.799,,,,8
0.041,137.675,21959.060,17064.500,0.190,0.810,,,,8
0.064,135.516,22828.863,17126.000,0.190,0.815,,,,8
0.059,139.191,22405.907,17218.500,0.191,0.805,,,,8
0.064,140.452,22947.967,17249.500,0.192,0.802,,,,8
0.037,141.991,23345.640,17454.000,0.194,0.807,,,,8
0.044,142.380,22937.437,17429.500,0.194,0.807,,,,8
0.034,143.279,22615.539,17594.500,0.195,0.807,,,,8
0.055,143.918,22803.079,17640.500,0.196,0.805,,,,8
0.061,144.553,22828.707,17639.000,0.196,0.796,,,,8
0.075,144.106,22988.278,17541.500,0.195,0.793,,,,8
0.049,142.291,22284.818,17560.000,0.195,0.787,,,,8
0.063,140.629,22376.018,17285.000,0.192,0.785,,,,8
0.106,136.880,22445.786,16832.500,0.187,0.778,,,,8
0.073,136.233,21647.282,16404.000,0.182,0.761,,,,8
0.078,134.312,21717.187,16280.000,0.181,0.752,,,,8
0.069,133.305,20851.359,15891.500,0.177,0.745,,,,8
0.057,131.713,20608.519,15729.000,0.175,0.755,,,,8
0.079,133.051,20657.081,15727.000,0.175,0.754,,,,8
0.083,131.405,20450.111,15503.000,0.172,0.731,,,,8
0.065,130.127,20632.289,15504.000,0.172,0.736,,,,8
0.025,131.810,20661.344,15485.500,0.172,0.724,,,,8
0.080,131.425,21015.103,15682.500,0.174,0.701,,,,8
0.083,130.734,21251.567,15663.000,0.174,0.712,,,,8
0.069,131.722,21110.233,15751.500,0.175,0.733,,,,8
0.083,132.669,20705.254,15749.500,0.175,0.741,,,,8
0.050,133.143,21782.314,16147.500,0.179,0.717,,,,8
0.088,134.219,21591.013,16288.500,0.181,0.747,,,,8
0.061,134.581,21355.911,16522.000,0.184,0.753,,,,8
0.085,137.490,21958.951,16845.500,0.187,0.766,,,,8
0.061,136.081,22035.649,16835.000,0.187,0.776,,,,8
0.084,137.844,21617.386,16905.500,0.188,0.762,,,,8
0.071,135.727,22088.879,16702.000,0.186,0.757,,,,8
0.057,136.124,21706.320,16651.500,0.185,0.763,,,,8
0.099,136.527,21674.129,16549.500,0.184,0.753,,,,8
0.013,135.255,22408.209,16546.500,0.184,0.748,,,,8
0.028,135.792,22328.200,16777.000,0.186,0.724,,,,8
0.059,135.021,22257.921,16863.500,0.187,0.752,,,,8
0.030,139.325,23450.445,16929.000,0.188,0.712,,,,8
0.071,143.484,22619.798,17227.000,0.191,0.726,,,,8
0.066,145.353,23322.308,17344.000,0.193,0.707,,,,8
0.091,148.057,25163.969,17896.000,0.199,0.706,,,,8
0.123,149.788,24487.002,18081.500,0.201,0.700,,,,8
0.158,151.411,24811.767,18267.500,0.203,0.728,,,,8
0.207,152.626,24597.739,18370.500,0.204,0.718,,,,8
0.181,151.149,24705.690,18432.500,0.205,0.747,,,,8
0.205,153.232,24296.378,18568.500,0.206,0.724,,,,8
0.169,153.044,25070.734,18655.000,0.207,0.747,,,,8
0.149,151.589,24937.612,18793.000,0.209,0.746,,,,8
0.138,152.441,25776.006,18972.000,0.211,0.710,,,,8
0.087,151.196,25408.878,18939.000,0.210,0.721,,,,8
0.112,148.457,24857.890,18652.000,0.207,0.739,,,,8
0.093,148.291,24765.805,18650.500,0.207,0.735,,,,8
0.047,144.138,24514.809,18397.500,0.204,0.738,,,,8
0.041,139.409,24726.835,18351.500,0.204,0.744,,,,8
0.020,136.915,23889.128,18047.000,0.201,0.738,,,,8
0.079,137.002,23201.712,18042.500,0.200,0.756,,,,8
0.107,139.463,22829.311,18113.000,0.201,0.753,,,,8
0.123,140.205,23313.667,18178.000,0.202,0.736,,,,8
0.117,140.025,23101.627,17797.000,0.198,0.697,,,,8
0.174,143.553,23222.961,17788.000,0.198,0.720,,,,8
0.244,144.895,23557.480,17580.000,0.195,0.727,,,,8
0.250,149.861,23148.191,17832.000,0.198,0.716,,,,8
0.291,148.999,23845.766,17926.500,0.199,0.723,,,,8
0.284,150.623,23154.958,18033.500,0.200,0.763,,,,8
0.299,150.557,22910.219,18102.500,0.201,0.764,,,,8
0.285,151.437,22725.832,17964.000,0.200,0.752,,,,8
0.285,149.852,22456.967,17939.000,0.199,0.766,,,,8
0.256,148.137,22374.344,17961.000,0.200,0.765,,,,8
0.192,143.316,21319.666,17367.500,0.193,0.767,,,,8
0.124,139.713,21836.403,17149.000,0.191,0.785,,,,8
0.094,135.418,21529.456,17008.000,0.189,0.778,,,,8
0.023,137.200,21429.146,17021.000,0.189,0.772,,,,8
0.002,134.829,22868.080,17264.000,0.192,0.762,,,,8
0.009,137.231,23374.685,17383.000,0.193,0.760,,,,8
0.049,199.913,51249.665,39257.000,0.436,0.737,,,,9
0.075,199.705,49041.331,38413.000,0.427,0.727,,,,9
0.069,199.485,50321.480,38632.500,0.429,0.732,,,,9
0.127,202.604,49372.229,38618.500,0.429,0.727,,,,9
0.074,203.554,49338.256,38904.500,0.432,0.722,,,,9
0.057,200.286,48907.865,38273.000,0.425,0.712,,,,9
0.069,194.259,47495.895,36453.000,0.405,0.695,,,,9
0.090,195.862,47442.973,36545.500,0.406,0.684,,,,9
0.105,195.671,46562.691,36479.000,0.405,0.696,,,,9
0.070,195.303,48422.413,36691.500,0.408,0.666,,,,9
0.087,194.874,47709.793,36787.500,0.409,0.705,,,,9
0.089,198.979,46463.839,36991.000,0.411,0.690,,,,9
0.076,196.398,47153.612,36899.500,0.410,0.698,,,,9
0.083,195.722,47601.006,36916.000,0.410,0.710,,,,9
0.091,198.683,48467.331,37794.000,0.420,0.683,,,,9
0.088,201.198,48067.213,38580.000,0.429,0.711,,,,9
0.071,200.135,47420.687,38600.000,0.429,0.726,,,,9
0.071,205.664,49865.994,39955.500,0.444,0.697,,,,9
