angle_90,r,area_ellipse,area_contour,proportion,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.325,77.325,5676.034,4415.5,0.505,0.798,0.23164941,0.079191229,0.07845602,6
0.265,69.23,5034.59,4340,0.597,0.734,0.193516172,0.068545783,0.076819714,6
0.341,72.791,5188.087,4363,0.562,0.767,0.210291028,0.071093229,0.077318191,6
0.297,70.066,5242.552,4379,0.582,0.711,0.19745433,0.071997134,0.077664958,6
0.33,72.003,5287.162,4330,0.541,0.781,0.206578985,0.072737484,0.076602984,6
0.239,74.835,5329.154,4325,0.525,0.775,0.219919729,0.073434386,0.07649462,6
0.301,66.008,4683.486,4221.5,0.617,0.652,0.178338248,0.062718838,0.074251471,6
0.258,70.648,4922.276,4182,0.567,0.72,0.200195966,0.066681812,0.07339539,6
0.259,67.97,4607.405,3973,0.581,0.694,0.187580671,0.061456193,0.068865747,6
0.254,69.521,4848.079,3949,0.554,0.75,0.19488699,0.065450434,0.068345597,6
0.277,70.588,4657.693,3946,0.555,0.749,0.199913323,0.062290775,0.068280578,6
0.307,67.957,4683.38,3914,0.564,0.742,0.187519432,0.062717079,0.067587044,6
0.262,69.629,4834.655,3968.5,0.56,0.772,0.195395747,0.065227648,0.068768219,6
0.327,62.925,4375.077,3767,0.586,0.711,0.163815114,0.057600462,0.064401123,6
0.28,64.429,4567.892,4003,0.629,0.693,0.170900029,0.060800432,0.069515935,6
0.27,69.961,5022.469,4054,0.561,0.754,0.196959705,0.068344622,0.070621255,6
0.236,67.945,4745.056,3981.5,0.608,0.72,0.187462903,0.063740658,0.069049967,6
0.253,64.952,4523.199,3950.5,0.61,0.697,0.173363733,0.060058704,0.068378106,6
0.251,66.373,4541.762,3910.5,0.597,0.728,0.180057659,0.060366777,0.067511189,6
0.254,77.791,5493.045,4014.5,0.51,0.816,0.233844603,0.076154332,0.069765174,6
0.227,67.541,4770.228,3989,0.588,0.742,0.185559774,0.064158414,0.069212514,6
0.313,67.309,4826.567,4171,0.588,0.719,0.184466888,0.065093419,0.073156988,6
0.332,64.034,4713.026,4234.5,0.608,0.663,0.169039297,0.063209086,0.074533219,6
0.408,70.855,5427.183,4597,0.582,0.702,0.201171084,0.075061282,0.082389658,6
0.392,71.877,5645.966,4935.5,0.591,0.703,0.205985434,0.078692219,0.089725946,6
0.283,82.851,7125.291,5608,0.55,0.736,0.257680821,0.103243193,0.104300994,6
0.163,86.319,7338.831,5698.5,0.536,0.771,0.27401758,0.106787117,0.106262394,6
0.326,86.014,6935.27,5487.5,0.525,0.783,0.272580812,0.100089592,0.101689405,6
0.576,77.115,6494.809,5447,0.529,0.734,0.23066016,0.092779673,0.100811651,6
0.584,74.813,6629.986,5400,0.505,0.76,0.219816094,0.095023079,0.099793023,6
0.579,71.32,6699.935,5580,0.543,0.752,0.203361566,0.096183957,0.103694152,6
0.513,80.095,7210.05,5904,0.554,0.727,0.24469809,0.104649859,0.110716182,6
0.284,84.549,7528.317,6305.5,0.579,0.746,0.265679615,0.109931839,0.119417865,6
0.331,104.759,9373.677,6699.5,0.431,0.776,0.360883165,0.140557554,0.127957001,6
0.073,88.51,7992.372,6409.5,0.569,0.776,0.284338757,0.117633326,0.12167185,6
0.165,89.729,7737.033,6466.5,0.57,0.777,0.290081119,0.113395703,0.122907207,6
0.199,98.407,9128.507,6895,0.508,0.804,0.330960703,0.136488697,0.132194059,6
0.238,94.379,9026.196,7021.5,0.534,0.764,0.311985943,0.134790737,0.134935686,6
0.451,90.439,8186.652,7075.5,0.567,0.736,0.293425726,0.12085761,0.136106024,6
0.579,83.039,8505.495,7078.5,0.564,0.718,0.258566435,0.126149149,0.136171043,6
0.648,87.172,9103.64,6990,0.512,0.679,0.27803582,0.136076002,0.134252988,6
0.542,88.239,8230.855,7047.5,0.563,0.711,0.283062153,0.121591206,0.135499182,6
0.443,93.616,8856.762,7468.5,0.567,0.742,0.308391668,0.131978799,0.144623487,6
0.254,101.868,10277.834,7940,0.549,0.727,0.347264488,0.155563003,0.154842275,6
0.269,99.859,10007.707,8169.5,0.54,0.737,0.337800661,0.151079957,0.159816214,6
0.202,104.215,10434.53,8275.5,0.511,0.739,0.358320536,0.15816354,0.162113544,6
0.222,98.758,10100.173,8015,0.573,0.74,0.332614164,0.152614529,0.156467745,6
0.898,161.733,26539.313,11332.5,0.251,0.943,0.629271441,0.425439571,0.228367703,6
0.842,157.454,16756.972,9446,0.345,0.897,0.609114291,0.2630912,0.187481713,6
0.523,99.47,10105.657,8275,0.543,0.77,0.335968193,0.152705542,0.162102708,6
0.678,126.235,12306.879,8614,0.427,0.846,0.46205048,0.189237166,0.169449833,6
0.584,100.871,10119.548,8540.5,0.547,0.757,0.342567905,0.152936078,0.167856872,6
0.773,136.26,15333.18,8952.5,0.377,0.825,0.509275398,0.239461855,0.176786121,6
0.71,120.75,14211.165,8803.5,0.395,0.675,0.436212208,0.220840821,0.173556854,6
0.215,106.464,10161.597,8045,0.515,0.779,0.368914934,0.153633926,0.157117933,6
0.23,105.215,10392.903,8048.5,0.532,0.796,0.363031251,0.157472695,0.157193789,6
0.487,101.823,10550.807,8454,0.548,0.733,0.347052506,0.160093281,0.165982163,6
0.532,94.134,9919.685,8281.5,0.548,0.744,0.310831818,0.149619139,0.162243582,6
0.327,105.658,10359.4,8185.5,0.531,0.771,0.365118098,0.156916677,0.16016298,6
0.19,106.412,10410.689,8081,0.547,0.779,0.368669977,0.157767873,0.157898159,6
0.457,106.901,10834.3,8623,0.515,0.713,0.370973516,0.164798149,0.169644889,6
0.565,95.566,10582.823,8899,0.539,0.704,0.317577562,0.16062462,0.175626619,6
0.598,124.598,12108.903,8943,0.438,0.812,0.45433904,0.185951544,0.176580228,6
0.242,106.238,10740.255,8454.5,0.539,0.755,0.367850312,0.163237372,0.165993,6
0.385,123.637,13945.952,8670,0.433,0.729,0.449812042,0.216439329,0.170663517,6
0.273,105.317,10649.402,8261.5,0.539,0.773,0.363511744,0.16172957,0.161810123,6
0.369,110.595,11072.808,8533.5,0.508,0.763,0.388374898,0.168756443,0.167705161,6
0.462,115.027,11499.067,8548,0.476,0.778,0.409252786,0.175830665,0.168019419,6
0.154,104.291,10351.191,7854.5,0.554,0.785,0.35867855,0.15678044,0.152989239,6
0.378,119.15,12653.293,8637.5,0.411,0.792,0.428675064,0.194986276,0.169959147,6
0.194,105.874,10372.594,7706.5,0.515,0.833,0.366135612,0.157135646,0.149781645,6
0.16,98.384,9617.935,7445.5,0.562,0.796,0.330852357,0.144611276,0.144125009,6
0.169,103.927,9740.886,7337,0.505,0.794,0.35696385,0.146651779,0.141773496,6
0.133,110.17,10533.608,7052.5,0.494,0.865,0.386372844,0.159807845,0.135607547,6
0.216,97.55,8865.926,6797,0.519,0.769,0.32692362,0.132130885,0.130070112,6
0.133,91.798,7901.732,5877.5,0.565,0.837,0.299827588,0.116129059,0.110141849,6
0.177,83.96,6709.138,5390,0.574,0.805,0.262905004,0.096336691,0.099576294,6
0.145,79.149,6132.905,4899,0.573,0.793,0.240241754,0.08677349,0.088934884,6
0.118,75.971,5623.739,4589.5,0.585,0.816,0.225271102,0.078323338,0.082227111,6
0.16,80.506,6018.283,4605,0.533,0.825,0.246634194,0.084871216,0.082563041,6
0.186,78.64,6023.552,4821,0.574,0.805,0.237844,0.084958661,0.087244395,6
0.209,85.934,6686.194,5283.5,0.544,0.799,0.272203955,0.095955911,0.097268127,6
0.259,90.867,7733.221,5854.5,0.53,0.81,0.295441912,0.113332439,0.109643372,6
0.242,94.681,8571.161,6830.5,0.569,0.8,0.313408579,0.127238946,0.130796155,6
0.314,112.33,10464.67,7389,0.474,0.842,0.396547988,0.158663745,0.142900489,6
0.293,105.909,9968.1,8158.5,0.521,0.731,0.366300487,0.150422637,0.159577811,6
0.454,121.735,12542.023,9358,0.461,0.724,0.440852263,0.193139631,0.185574495,6
0.555,134.957,15578.779,9891.5,0.398,0.735,0.503137336,0.243537832,0.197137005,6
0.659,129.14,15542.745,9646,0.397,0.705,0.475735107,0.24293981,0.1918163,6
0.33,115.808,11636.118,8582,0.483,0.789,0.412931855,0.178105173,0.168756299,6
0.269,99.357,9354.173,7686.5,0.581,0.747,0.335435882,0.140233864,0.149348187,6
0.25,93.463,8418.442,6721,0.566,0.794,0.307670928,0.124704412,0.128422969,6
0.253,87.914,7004.709,5743,0.56,0.777,0.281531171,0.101242006,0.10722684,6
0.238,80.93,6322.05,5200,0.571,0.792,0.248631537,0.089912553,0.095458437,6
0.198,73.838,5528.422,4603,0.587,0.78,0.215223147,0.076741451,0.082519695,6
0.26,76.575,5327.679,4378,0.55,0.805,0.228116374,0.073409907,0.077643285,6
0.173,71.355,4812.76,3998.5,0.577,0.778,0.203526441,0.064864278,0.069418407,6
0.188,67.376,4462.595,3720,0.581,0.795,0.184782506,0.059052916,0.063382495,6
0.186,66.969,4582.737,3774,0.578,0.796,0.182865245,0.061046801,0.064552833,6
0.163,67.818,4421.266,3724,0.585,0.798,0.186864642,0.058367018,0.063469187,6
0.158,67.582,4567.479,3743,0.565,0.793,0.185752914,0.060793578,0.063880972,6
0.263,76.267,5115.253,3929,0.5,0.809,0.226665473,0.069884471,0.067912138,6
0.24,71.688,4988.417,4113,0.567,0.786,0.205095109,0.067779493,0.071899958,6
0.245,71.08,5358.227,4461.5,0.599,0.75,0.202230995,0.073916884,0.079452975,6
0.26,78.613,6070.467,4891.5,0.559,0.772,0.237716811,0.085737265,0.088772337,6
0.208,82.106,6406.995,5198,0.555,0.761,0.254171338,0.091322306,0.095415091,6
0.212,86.257,6955.384,5667.5,0.594,0.781,0.273725516,0.100423405,0.105590533,6
0.249,88.66,7365.851,6218.5,0.565,0.745,0.285045364,0.107235543,0.11753232,6
0.324,97.877,8789.365,7044.5,0.547,0.789,0.328464024,0.130860274,0.135434163,6
0.408,112.458,11050.102,7910,0.458,0.741,0.39715096,0.168379613,0.154192087,6
0.308,111.857,11262.713,8472,0.529,0.818,0.39431982,0.171908119,0.166372276,6
0.318,111.014,11159.784,9062,0.536,0.773,0.390348687,0.170199903,0.179159307,6
0.371,116.125,12410.194,9852.5,0.535,0.805,0.414425151,0.190951789,0.196291761,6
0.357,120.281,12647.28,9924,0.507,0.764,0.434002883,0.194886483,0.197841376,6
0.503,134.645,14915.509,9905,0.43,0.811,0.501667593,0.23253016,0.19742959,6
0.343,108.428,10821.99,9060.5,0.57,0.748,0.378166778,0.164593851,0.179126797,6
0.329,110.732,11055.566,8704.5,0.53,0.762,0.389020265,0.168470294,0.171411233,6
0.541,120.458,11215.489,7982,0.433,0.774,0.43483668,0.171124386,0.155752538,6
0.279,97.096,8846.88,6905,0.535,0.755,0.324784956,0.131814797,0.132410789,6
0.259,89.931,8091.472,6384.5,0.567,0.781,0.291032683,0.119277996,0.121130027,6
0.265,87.46,7179.564,6005.5,0.583,0.769,0.279392506,0.104143911,0.112915985,6
0.225,81.743,6795.741,5577,0.597,0.783,0.252461349,0.09777396,0.103629133,6
0.247,79.547,6558.981,5342,0.578,0.765,0.242116618,0.093844675,0.098535993,6
0.294,76.636,6011.791,5022.5,0.585,0.765,0.228403727,0.084763474,0.091611491,6
0.275,73.031,5500.025,4570.5,0.586,0.77,0.2114216,0.076270172,0.081815325,6
0.227,69.924,5056.672,4242.5,0.604,0.793,0.196785408,0.068912257,0.074706603,6
0.218,68.921,4532.42,3918.5,0.583,0.773,0.192060561,0.060211737,0.067684572,6
0.231,68.598,4361.704,3643.5,0.537,0.766,0.190539,0.057378523,0.061724515,6
0.171,62.401,4004.141,3313,0.603,0.794,0.161346699,0.051444384,0.054561611,6
0.146,60.7,3670.255,3202,0.606,0.777,0.153333773,0.04590319,0.052155915,6
0.195,65.594,4047.57,3408,0.551,0.756,0.176388012,0.052165134,0.056620539,6
0.18,64.464,4232.726,3619,0.599,0.778,0.171064904,0.055237995,0.061193528,6
0.225,71.183,4966.07,4041.5,0.557,0.77,0.202716198,0.06740862,0.070350343,6
0.257,67.432,5128.11,4455.5,0.63,0.719,0.185046306,0.070097847,0.079322938,6
0.295,74.477,5792.492,5034,0.598,0.692,0.218233293,0.081123974,0.09186073,6
0.264,85.358,7074.394,5537,0.559,0.79,0.269490583,0.102398503,0.102762215,6
0.399,100.808,8824.443,6174,0.467,0.798,0.34227113,0.131442431,0.116567874,6
0.357,84.785,7576.624,6400.5,0.603,0.734,0.266791344,0.110733545,0.121476794,6
0.359,100.124,8667.752,6744.5,0.503,0.809,0.339049001,0.128841977,0.128932283,6
0.302,92.526,8694.841,6994.5,0.569,0.755,0.303256988,0.129291547,0.134350516,6
0.323,98.358,9644.679,7501,0.543,0.757,0.330729878,0.145055121,0.145327857,6
0.348,99.771,9969.004,8215,0.562,0.772,0.337386118,0.15043764,0.160802332,6
0.398,107.631,10777.624,8786,0.529,0.755,0.374412338,0.16385755,0.173177577,6
0.343,110.027,11604.998,9120,0.526,0.771,0.385699211,0.177588703,0.180416337,6
0.355,109.587,11050.156,8927.5,0.53,0.739,0.383626497,0.168380509,0.176244297,6
0.385,103.167,10641.173,8709.5,0.545,0.734,0.353383707,0.161593001,0.171519598,6
0.402,111.253,11034.112,8207,0.489,0.762,0.391474548,0.168114242,0.160628949,6
0.332,99.818,9842.394,7614,0.559,0.744,0.337607522,0.148336412,0.147776899,6
0.3,98.511,9305.986,7329,0.534,0.767,0.331450618,0.13943415,0.141600113,6
0.347,95.206,9012.036,7190,0.546,0.747,0.315881705,0.134555736,0.138587575,6
0.335,94.813,8736.683,7060,0.535,0.759,0.314030394,0.12998596,0.135770094,6
0.294,95.267,8739.806,6902.5,0.53,0.764,0.316169058,0.13003779,0.132356606,6
0.368,96.432,8584.529,6763.5,0.508,0.772,0.321657041,0.127460802,0.129344069,6
0.337,87.461,7577.275,6327.5,0.561,0.724,0.279397217,0.110744349,0.11989467,6
0.278,87.469,7325.863,6041.5,0.567,0.734,0.279434903,0.106571899,0.11369621,6
0.349,90.272,7399.415,5641,0.504,0.764,0.292639037,0.107792573,0.105016201,6
0.277,79.841,6487.436,5403,0.571,0.702,0.243501569,0.09265731,0.099858042,6
0.275,79.394,6270.455,5123.5,0.572,0.77,0.241395879,0.089056279,0.093800457,6
0.249,76.025,5857.885,4887,0.584,0.742,0.22552548,0.08220924,0.088674808,6
0.331,75.531,5790.005,4660.5,0.56,0.753,0.223198387,0.081082699,0.083765889,6
0.333,81.555,6244.014,4882,0.534,0.796,0.251575734,0.088617462,0.088566444,6
0.428,94.355,7606.668,5409.5,0.451,0.761,0.311872886,0.111232157,0.099998916,6
0.479,108.826,9137.531,6088.5,0.407,0.842,0.380041643,0.13663846,0.114714838,6
0.317,91.31,7896.599,6393,0.546,0.733,0.297528759,0.116043871,0.121314247,6
0.333,104.641,9086.904,6429,0.411,0.772,0.3603273,0.135798251,0.122094472,6
0.081,85.442,7248.486,5915.5,0.555,0.737,0.269886283,0.105287745,0.110965421,6
0.112,81.992,6713.327,5608.5,0.536,0.74,0.253634317,0.096406212,0.10431183,6
0.076,83.158,7045.286,5472,0.513,0.777,0.25912701,0.101915425,0.101353475,6
0.134,84.073,6960.866,5469,0.561,0.761,0.263437315,0.100514385,0.101288456,6
0.147,80.819,6348.033,5304.5,0.578,0.732,0.248108648,0.090343769,0.097723258,6
0.186,84.053,6317.462,5381,0.562,0.731,0.2633431,0.08983641,0.099381238,6
0.275,89.063,7424.579,5561.5,0.508,0.789,0.286943782,0.108210196,0.103293202,6
0.343,90.236,6850.879,5523.5,0.513,0.753,0.292469451,0.098689034,0.102469631,6
0.306,83.183,6910.807,5431,0.532,0.756,0.259244778,0.099683603,0.100464884,6
0.273,81.885,6772.637,5274,0.53,0.75,0.25313027,0.097390524,0.097062234,6
0.276,78.993,6226.849,5103,0.573,0.737,0.239506882,0.088332591,0.093356162,6
0.302,78.919,6200.195,5043.5,0.573,0.77,0.239158289,0.087890239,0.092066623,6
0.271,77.41,6182.011,5029.5,0.586,0.747,0.232049821,0.087588457,0.091763202,6
0.271,81.735,6389.439,5013,0.55,0.787,0.252423663,0.091030945,0.091405598,6
0.275,79.646,6177.524,5010.5,0.556,0.751,0.242582979,0.08751399,0.091351416,6
0.31,77.696,5827.761,4968,0.569,0.757,0.233397085,0.0817093,0.090430316,6
0.335,77.593,6159.247,5011.5,0.57,0.759,0.232911881,0.087210664,0.091373089,6
0.33,75.871,5858.117,4899,0.574,0.751,0.22480003,0.082213091,0.088934884,6
0.279,72.385,5710.354,4856.5,0.612,0.738,0.208378478,0.079760806,0.088013784,6
0.348,78.182,6024.885,4869.5,0.566,0.759,0.235686492,0.084980783,0.088295532,6
0.313,78.962,6142.545,4971.5,0.542,0.754,0.23936085,0.086933476,0.090506171,6
0.33,75.816,6084.36,5001,0.579,0.723,0.224540941,0.085967834,0.091145523,6
0.288,73.107,5632.667,4907.5,0.619,0.752,0.211779614,0.078471508,0.089119104,6
0.338,77.397,6208.888,5180,0.574,0.723,0.231988581,0.088034509,0.095024978,6
0.361,75.716,6287.601,5263.5,0.603,0.734,0.224069869,0.089340835,0.096834668,6
0.402,79.567,6596.929,5379,0.589,0.761,0.242210833,0.094474463,0.099337892,6
0.365,77.456,6346.914,5402,0.598,0.739,0.232266513,0.090325198,0.099836369,6
0.497,86.713,6969.938,5582,0.511,0.777,0.275873602,0.100664945,0.103737497,6
0.597,97.757,7818.727,5734.5,0.439,0.775,0.327898738,0.114751502,0.10704262,6
0.392,81.544,7383.365,5136.5,0.398,0.838,0.251523916,0.107526206,0.094082205,7
0.358,82.562,7379.96,5022,0.381,0.825,0.256319424,0.107469696,0.091600655,7
0.397,79.041,6772.187,4976.5,0.399,0.81,0.239732997,0.097383056,0.090614536,7
0.372,80.93,7120.466,4798,0.387,0.835,0.248631537,0.103163117,0.086745917,7
0.386,78.58,7016.38,4404.5,0.365,0.873,0.237561357,0.101435699,0.078217618,7
0.359,76.22,6600.948,4632,0.394,0.814,0.22644407,0.094541162,0.08314821,7
0.427,73.519,6217.486,4488.5,0.408,0.824,0.213720428,0.088177202,0.080038144,7
0.305,80.174,6901.794,4636.5,0.375,0.841,0.245070237,0.099534022,0.083245739,7
0.362,79.946,7094.341,4977,0.386,0.833,0.243996194,0.102729545,0.090625373,7
0.324,82.621,7364.106,5102,0.418,0.828,0.256597356,0.107206582,0.093334489,7
0.36,86.461,8392.407,5582.5,0.396,0.859,0.274686502,0.124272333,0.103748334,7
0.372,90.508,8687.556,6072,0.393,0.83,0.293750765,0.129170645,0.114357235,7
0.425,85.908,8607.397,6423.5,0.436,0.803,0.272081477,0.127840321,0.121975271,7
0.368,94.927,10073.745,6553.5,0.375,0.853,0.314567415,0.152175928,0.124792753,7
0.348,100.943,9907.744,7084.5,0.398,0.83,0.342907076,0.149420965,0.13630108,7
0.276,98.057,9847.704,6922.5,0.371,0.805,0.329311953,0.148424537,0.132790065,7
0.362,91.719,8964.917,6245.5,0.395,0.813,0.299455441,0.133773746,0.118117489,7
0.372,87.456,8088.65,5501,0.38,0.85,0.279373663,0.119231162,0.10198199,7
0.365,80.67,7173.192,4992,0.395,0.824,0.247406751,0.104038161,0.090950467,7
0.376,78.844,6383.017,4525.5,0.382,0.818,0.238804986,0.090924365,0.080840043,7
0.395,72.259,5723.664,3965,0.381,0.85,0.207784928,0.0799817,0.068692364,7
0.301,75.806,6080.055,4214.5,0.394,0.824,0.224493834,0.085896388,0.074099761,7
0.177,61.651,4307.857,3728.5,0.523,0.658,0.157813663,0.056484874,0.063566715,7
0.014,69.466,6147.783,4331.5,0.491,0.832,0.194627901,0.087020406,0.076635494,7
0.006,73.232,6270.075,4441,0.491,0.808,0.212368453,0.089049973,0.07900868,7
0.223,69.792,5728.667,4544.5,0.492,0.781,0.196163594,0.08006473,0.081251829,7
0.328,76.06,6637.641,4681.5,0.411,0.84,0.225690355,0.095150122,0.084221021,7
0.421,81.031,7240.053,4859,0.377,0.855,0.24910732,0.105147791,0.088067966,7
0.404,81.356,6876.61,4880,0.386,0.833,0.250638302,0.099116067,0.088523098,7
0.373,79.299,7088.585,4954.5,0.407,0.86,0.240948361,0.102634018,0.090137731,7
0.209,77.44,6832.897,4865,0.41,0.817,0.232191142,0.098390603,0.088198004,7
0.121,74.8,6580.772,4820,0.478,0.785,0.219754854,0.09420632,0.087222722,7
0.272,68.237,5923.366,4662.5,0.5,0.761,0.188838432,0.083295967,0.083809235,7
0.276,76.743,6439.86,4763,0.418,0.832,0.228907774,0.091867735,0.085987365,7
0.142,75.259,6062.137,4630.5,0.463,0.79,0.221917073,0.08559902,0.083115701,7
0.253,79.93,7553.917,4690,0.369,0.857,0.243920822,0.110356698,0.084405241,7
0.242,79.934,7155.72,4893,0.393,0.824,0.243939665,0.103748195,0.088804846,7
0.15,80.494,7415.678,5132,0.396,0.848,0.246577666,0.108062475,0.093984677,7
0.062,78.445,6377.115,5008,0.493,0.761,0.236925411,0.090826415,0.091297233,7
0.15,79.158,6513.079,4861.5,0.458,0.788,0.24028415,0.093082883,0.088122149,7
0.283,75.14,6369.364,4741.5,0.425,0.827,0.221356497,0.090697779,0.085521397,7
0.284,73.909,7776.979,4562,0.382,0.888,0.215557607,0.11405865,0.081631105,7
0.234,74.584,6529.797,4687,0.438,0.791,0.21873734,0.093360336,0.084340222,7
0.278,71.761,6500.916,4213,0.389,0.85,0.205438992,0.092881025,0.074067251,7
0.315,72.834,6088.255,4326.5,0.408,0.819,0.210493589,0.086032476,0.076527129,7
0.31,72.312,6596.663,4255,0.382,0.804,0.208034595,0.094470048,0.074977514,7
0.324,73.374,6530.37,4376,0.392,0.83,0.213037375,0.093369845,0.077599939,7
0.225,76.429,6634.002,4548,0.392,0.814,0.227428609,0.095089729,0.081327684,7
0.265,75.962,7435.015,4741,0.393,0.835,0.225228705,0.108383393,0.08551056,7
0.293,75.855,6938.764,4720,0.403,0.848,0.224724659,0.100147579,0.085055429,7
0.249,77.224,6993.196,4981.5,0.43,0.789,0.231173628,0.101050936,0.090722901,7
0.295,76.208,6271.839,4846.5,0.45,0.749,0.226387541,0.089079248,0.087797055,7
0.299,77.973,6156.026,4602.5,0.44,0.782,0.234701953,0.087157208,0.082508859,7
0.304,72.972,5329.822,4204.5,0.437,0.79,0.211143667,0.073445472,0.073883031,7
0.217,71.568,5182.364,4036.5,0.451,0.808,0.204529824,0.07099825,0.070241978,7
0.251,64.628,4993.757,3792.5,0.453,0.77,0.171837461,0.067868116,0.064953782,7
0.197,66.521,4830.894,3745,0.463,0.797,0.180754845,0.065165231,0.063924318,7
0.192,68.891,4997.612,3642,0.423,0.806,0.19191924,0.067932093,0.061692006,7
0.259,67.992,5017.086,3739,0.426,0.803,0.187684307,0.068255285,0.063794281,7
0.243,70.681,5091.113,3817,0.428,0.794,0.200351419,0.069483842,0.065484769,7
0.225,71.159,5373.84,3983,0.435,0.821,0.202603141,0.074175998,0.069082476,7
0.241,70.718,5224.725,4122.5,0.453,0.791,0.200525716,0.071701276,0.072105851,7
0.294,72.59,5510.71,4361.5,0.449,0.811,0.209344174,0.076447501,0.077285682,7
0.351,80.493,6373.992,4665,0.39,0.827,0.246572955,0.090774586,0.083863417,7
0.393,81.407,6853.655,5083,0.409,0.823,0.250878548,0.098735104,0.092922703,7
0.496,81.096,7206.57,5382.5,0.423,0.827,0.249413516,0.104592105,0.099413747,7
0.506,82.839,7564.804,5867,0.441,0.823,0.257624292,0.11053738,0.109914284,7
0.511,83.472,8040.289,6091.5,0.438,0.811,0.260606175,0.11842856,0.114779857,7
0.546,88.763,9027.949,6245.5,0.413,0.84,0.285530568,0.13481983,0.118117489,7
0.508,89.369,8816.65,6632.5,0.416,0.813,0.288385261,0.131313098,0.126504914,7
0.537,88.398,9203.208,6690.5,0.413,0.772,0.283811157,0.137728439,0.127761944,7
0.485,94.464,9604.577,6827,0.394,0.816,0.312386354,0.144389586,0.1307203,7
0.462,94.185,9773.56,7133,0.406,0.785,0.311072065,0.147194039,0.137352218,7
0.463,97.245,10366.594,7429,0.408,0.805,0.325486852,0.15703607,0.143767406,7
0.385,98.558,10354.77,7274.5,0.388,0.794,0.331672021,0.156839838,0.140418938,7
0.348,102.252,10708.775,7482,0.359,0.818,0.349073402,0.162714928,0.144916072,7
0.425,88.619,8594.164,6230,0.415,0.835,0.284852225,0.127620705,0.117781559,7
